ID,OTC_ID,Text_ID,Sentence_Number,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Language_ID,Metalanguage_ID,LGR_Conformance,Abbreviations
otc2-muyu038-a330,sout2940a,muyu038,106,"""embet edo kawutmo wene ok Widi kelenup.""",embet	edo	kawut	=mo	wene	ok	Widi	kele-n-up,OBL.DEM.this	DEM.this	directly	=ADV	go-SM	river	PN	go_through-SS-1PL,"""let's go directly from here to Widi river and ...""",sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu038-a8518,sout2940a,muyu038,107,"""Udeben oya aip kili nowan.""",Udeben	oya	aip	kil-i	nowan,PN	there	there_is	go_through-INF	NEG,"""let's not stay in Udeben.""",sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu038-a5719,sout2940a,muyu038,108,"""Wene ok Widi ani kelenup,""",wen-e	ok	Widi	ani	kele-n-up,go-SM	river	PN	down	go_through-SS-1PL,"""We go to Widi river and we ...""",sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu038-a332,sout2940a,muyu038,109,"""ton edo be kane kampung enamba aip wenogulupket o"" enggan.",ton	edo	b-e	kan-e	kampung	enamba	aip	weno-gul-up	=ket	=o	engg-an,fish	DEM.this	take:PL.O-SM	take:SG.O-SM	village (BI)	parents	there_is	go-SS.SEQ-1PL	=and_then.SS	=QUOT	say-1SG,"""we take these fish to (our) parent's village first"", I said.",sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu038-a333,sout2940a,muyu038,110,"Enggan go, ""Ah ambo kep bet mo on"", enggon.",engg-an	=go		ah	ambo		kep	=bet	mo	=on	engg-on,say-1SG	=PTC		INTJ	older_brother		2SG	=OBL	only	=COP	say-3SG.M,"I said that and ""Oh brother, it's up to you,"" he said.",sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu038-a334,sout2940a,muyu038,111,"""Ton odo, ton ani yeman enggupten go anoni, ne kanggon,""",ton	odo		ton	an-i	yeman	engg-up-ten	=go	ano-n-i		ne	kanggon,fish	DEM		fish	eat-INF	for	say-1PL-PFV	=PTC	eat-SS-1SG		1SG	also,"""Those fish, I ate the fish which we chose to eat, and I also ...""",sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu038-a335,sout2940a,muyu038,112,"""Ambot kok aip nien o"", enggon.",ambot	kok	aip	ni-∅-en	=o	engg-on,headache	sick	there_is	1SG.O-hit-3SG.M	=QUOT	say-3SG.M,"""I have a headache"", he said.",sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu038-a336,sout2940a,muyu038,113,"""Anggumot kok kele, winggalakuk aip waok tabaden gole, ah, be kane enamba wenogulup a.""",anggumot	kok	kel-e		winggalakuk	aip	wa-ok	tab-a-den	gole		ah		b-e	kan-e	enamba	weno-gul-up	=a,queasy	sick	become-SM		vomit	there_is	LV-SBJV	break_through-1SG-PFV	CONJ		INTJ		take:PL.O-SM	take:SG.O-SM	parents	go-SS.SEQ-1PL	=LNK,"""I feel queasy and I almost vomited, so let us take them (the fish) to (our) parents first.""",sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu038-a6613,sout2940a,muyu038,114,"Enggon kole, okune wadi bet kedo nakon ko nekwanup.",engg-on	kole		okun-e	wadi	=bet	kedo	nak-on	=ko	nekwa-n-up,say-3SG.M	CONJ		like_that-SM	up	=OBL	then	day_break-3SG.M	=PTC	prepare-SS-3PL,"He said like that, so we prepared (everything) from up there at the next day.",sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu038-a338,sout2940a,muyu038,115,"Kedo kono bet ta okune nombe, kane ok Widi munup.",kedo	kono	=bet	ta	okun-e	nomb-e		kan-e	ok	Widi	mun-up,then	boat	=OBL	again	like_that-SM	row_boat-SM		take:SG.O-SM	river	PN	come-1PL,"We rowed back with the canoe, we took it and came to Widi river.",sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu038-a339,sout2940a,muyu038,116,"Mene ok Widi bet, kedo kampung wananup an engge,",men-e	ok	Widi	=bet		kedo	kampung	wan-an-up	=an	engg-e,come-SM	river	PN	=OBL		then	village (BI)	go-IRR-1PL	=COP	say-SM,"Coming to Widi river, we wanted to go to the village and ...",sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu038-a340,sout2940a,muyu038,117,"mene ok Inggo kaba bet temup: ""Aih awadeng-awadeng yanop an.""",men-e	ok	Inggo	kaba	=bet	tem-up		aih	awadeng~wadeng	yanop	=an,come-SM	river	PN	estuary	=OBL	see-1PL		INTJ	fire_smoke~RED	there_is	=COP,"coming to the estuary of Inggo river, we saw: ""Oh there is smoke.""",sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu038-a341,sout2940a,muyu038,118,"Awadeng-awadeng yanop kole, kumunggon ki ye bet:",awadeng~awadeng	yanop	kole		kumungg-on	=ki	ye	=bet,fire_smoke~RED	there_is	CONJ		tell-3SG.M	=EMPH	3SG.M	=OBL,"Since there was smoke, he spoke:",sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
otc2-muyu038-a8519,sout2940a,muyu038,119,"""Ambo, edo enamba minip adep o"", enggon.",ambo		edo	enamba	min-ip	adep	=o		engg-on,older_brother		DEM.this	parents	come-2/3PL	like	=QUOT		say-3SG.M,"""Brother, maybe the parents came"", he said.",sout2940,stan1293,WORD_ALIGNED,"{""ADV"":""adverbaliser"",""ASS.PL"":""associative plural"",""AUX"":""auxiliary"",""BI"":""Bahasa Indonesia"",""CAUS"":""causative"",""COM"":""comitative"",""CONJ"":""conjunction"",""CONT"":""continuative"",""CONTR"":""contrastive"",""COP"":""copula"",""DEM"":""demonstrative"",""DIR"":""directive"",""DS"":""different subject"",""DUR"":""durative"",""EMPH"":""emphatic"",""EP"":""epenthetic"",""EPN"":""epenthetic nasal"",""EPV"":""epenthetic vowel"",""EXP"":""experiencer"",""F"":""feminine"",""IMP"":""imperative"",""INF"":""infinitive"",""INTJ"":""interjection"",""INV"":""invisible"",""IRR"":""irrealis"",""HES"":""hesitation"",""LNK"":""linker"",""LV"":""lightverb"",""M"":""masculine"",""MOD"":""modal"",""N"":""n-participle"",""NEG"":""negation"",""OBL"":""oblique"",""ONOM"":""onomatopoeia"",""PFV"":""perfective"",""PL.O"":""pluralobject (=verbalnumber)"",""PN"":""proper noun"",""POSS"":""possessive"",""PROHIB"":""prohibitive"",""PTC"":""particle"",""Q"":""question"",""QUOT"":""quotative"",""RCV"":""receiver"",""RED"":""reduplication"",""SBJV"":""subjunctive"",""SEQ"":""sequential in order"",""SG.O"":""singularobject (=verbalnumber)"",""SM"":""serial marker"",""SPEC"":""specific"",""SS"":""same subject"",""VBLZ"":""verbalizer""}"
